film_id,n_rentals,n_different_customer,r_month,r_year,language_id,rental_duration,rental_rate,length,rating,special_features,category_id
921,6,6,08,2005,1,7,2.99,172,PG-13,"Trailers,Commentaries,Behind the Scenes",12
936,1,1,05,2005,1,3,2.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",12
936,2,2,06,2005,1,3,2.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",12
936,8,8,07,2005,1,3,2.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",12
936,6,6,08,2005,1,3,2.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",12
936,1,1,02,2006,1,3,2.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",12
980,1,1,05,2005,1,4,4.99,75,PG,"Commentaries,Deleted Scenes,Behind the Scenes",12
980,2,2,06,2005,1,4,4.99,75,PG,"Commentaries,Deleted Scenes,Behind the Scenes",12
980,7,7,07,2005,1,4,4.99,75,PG,"Commentaries,Deleted Scenes,Behind the Scenes",12
980,6,6,08,2005,1,4,4.99,75,PG,"Commentaries,Deleted Scenes,Behind the Scenes",12
983,1,1,06,2005,1,7,2.99,105,PG,"Behind the Scenes",12
983,4,4,07,2005,1,7,2.99,105,PG,"Behind the Scenes",12
983,4,4,08,2005,1,7,2.99,105,PG,"Behind the Scenes",12
987,2,2,05,2005,1,3,2.99,116,PG,"Trailers,Commentaries,Deleted Scenes",12
987,2,2,06,2005,1,3,2.99,116,PG,"Trailers,Commentaries,Deleted Scenes",12
987,6,6,07,2005,1,3,2.99,116,PG,"Trailers,Commentaries,Deleted Scenes",12
987,6,6,08,2005,1,3,2.99,116,PG,"Trailers,Commentaries,Deleted Scenes",12
997,1,1,06,2005,1,4,0.99,179,NC-17,"Trailers,Behind the Scenes",12
997,2,2,07,2005,1,4,0.99,179,NC-17,"Trailers,Behind the Scenes",12
997,3,3,08,2005,1,4,0.99,179,NC-17,"Trailers,Behind the Scenes",12
22,3,3,06,2005,1,6,2.99,85,G,"Commentaries,Behind the Scenes",13
22,9,9,07,2005,1,6,2.99,85,G,"Commentaries,Behind the Scenes",13
22,8,8,08,2005,1,6,2.99,85,G,"Commentaries,Behind the Scenes",13
22,1,1,02,2006,1,6,2.99,85,G,"Commentaries,Behind the Scenes",13
25,2,2,05,2005,1,3,2.99,74,G,Trailers,13
25,3,3,06,2005,1,3,2.99,74,G,Trailers,13
25,9,9,07,2005,1,3,2.99,74,G,Trailers,13
25,8,8,08,2005,1,3,2.99,74,G,Trailers,13
32,1,1,06,2005,1,6,4.99,119,R,"Trailers,Commentaries",13
32,3,3,07,2005,1,6,4.99,119,R,"Trailers,Commentaries",13
32,2,2,08,2005,1,6,4.99,119,R,"Trailers,Commentaries",13
45,1,1,05,2005,1,5,4.99,83,PG-13,"Trailers,Behind the Scenes",13
45,5,5,06,2005,1,5,4.99,83,PG-13,"Trailers,Behind the Scenes",13
45,8,8,07,2005,1,5,4.99,83,PG-13,"Trailers,Behind the Scenes",13
45,10,10,08,2005,1,5,4.99,83,PG-13,"Trailers,Behind the Scenes",13
77,1,1,05,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13
77,1,1,06,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13
77,9,9,07,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13
77,7,7,08,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13
90,1,1,05,2005,1,3,0.99,63,R,Trailers,13
90,2,2,06,2005,1,3,0.99,63,R,Trailers,13
90,8,8,07,2005,1,3,0.99,63,R,Trailers,13
90,6,6,08,2005,1,3,0.99,63,R,Trailers,13
90,1,1,02,2006,1,3,0.99,63,R,Trailers,13
93,2,2,05,2005,1,4,4.99,121,PG,Trailers,13
93,2,2,06,2005,1,4,4.99,121,PG,Trailers,13
93,3,3,07,2005,1,4,4.99,121,PG,Trailers,13
93,5,5,08,2005,1,4,4.99,121,PG,Trailers,13
95,1,1,05,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13
95,2,2,06,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13
95,7,6,07,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13
95,7,7,08,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13
96,2,2,05,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13
96,2,2,06,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13
96,5,5,07,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13
96,4,4,08,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13
109,3,3,05,2005,1,3,0.99,89,G,"Behind the Scenes",13
109,5,5,06,2005,1,3,0.99,89,G,"Behind the Scenes",13
109,14,13,07,2005,1,3,0.99,89,G,"Behind the Scenes",13
109,8,8,08,2005,1,3,0.99,89,G,"Behind the Scenes",13
136,5,5,07,2005,1,7,2.99,146,NC-17,"Behind the Scenes",13
136,3,3,08,2005,1,7,2.99,146,NC-17,"Behind the Scenes",13
155,2,2,05,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13
155,3,3,06,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13
155,8,8,07,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13
155,4,4,08,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13
155,1,1,02,2006,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13
163,4,4,07,2005,1,4,0.99,139,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
163,4,4,08,2005,1,4,0.99,139,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
216,1,1,05,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
216,1,1,06,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
216,5,5,07,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
216,6,6,08,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
216,1,1,02,2006,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
226,1,1,05,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13
226,2,2,06,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13
226,7,7,07,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13
226,6,6,08,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13
251,2,2,05,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13
251,3,3,06,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13
251,7,7,07,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13
251,5,5,08,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13
251,1,1,02,2006,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13
267,2,2,05,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13
267,3,3,06,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13
267,7,7,07,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13
267,9,8,08,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13
267,1,1,02,2006,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13
270,3,3,06,2005,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13
270,10,10,07,2005,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13
270,9,9,08,2005,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13
270,1,1,02,2006,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13
283,1,1,05,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13
283,2,2,06,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13
283,5,5,07,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13
283,3,3,08,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13
289,1,1,06,2005,1,5,4.99,66,G,"Trailers,Commentaries,Deleted Scenes",13
289,3,3,07,2005,1,5,4.99,66,G,"Trailers,Commentaries,Deleted Scenes",13
289,3,3,08,2005,1,5,4.99,66,G,"Trailers,Commentaries,Deleted Scenes",13
305,4,4,05,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13
305,5,5,06,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13
305,11,11,07,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13
305,8,8,08,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13
320,1,1,05,2005,1,4,4.99,80,PG-13,Trailers,13
320,2,2,06,2005,1,4,4.99,80,PG-13,Trailers,13
320,10,10,07,2005,1,4,4.99,80,PG-13,Trailers,13
320,10,10,08,2005,1,4,4.99,80,PG-13,Trailers,13
321,2,2,06,2005,1,3,4.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",13
321,6,6,07,2005,1,3,4.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",13
321,5,5,08,2005,1,3,4.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",13
340,1,1,06,2005,1,6,4.99,183,PG-13,"Commentaries,Deleted Scenes",13
340,3,3,07,2005,1,6,4.99,183,PG-13,"Commentaries,Deleted Scenes",13
340,2,2,08,2005,1,6,4.99,183,PG-13,"Commentaries,Deleted Scenes",13
364,1,1,06,2005,1,3,2.99,73,NC-17,Trailers,13
364,3,3,07,2005,1,3,2.99,73,NC-17,Trailers,13
364,4,4,08,2005,1,3,2.99,73,NC-17,Trailers,13
436,1,1,05,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13
436,3,3,06,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13
436,7,7,07,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13
436,8,8,08,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13
448,1,1,05,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
448,2,2,06,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
448,8,8,07,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
448,6,6,08,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
465,2,2,05,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13
465,4,4,06,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13
465,9,9,07,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13
465,5,5,08,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13
481,1,1,05,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13
481,1,1,06,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13
481,5,5,07,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13
481,10,10,08,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13
490,2,2,06,2005,1,4,2.99,121,G,"Commentaries,Behind the Scenes",13
490,4,4,07,2005,1,4,2.99,121,G,"Commentaries,Behind the Scenes",13
490,2,2,08,2005,1,4,2.99,121,G,"Commentaries,Behind the Scenes",13
492,1,1,05,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13
492,2,2,06,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13
492,3,3,07,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13
492,3,3,08,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13
538,3,3,06,2005,1,7,0.99,162,PG-13,"Trailers,Behind the Scenes",13
538,6,6,07,2005,1,7,0.99,162,PG-13,"Trailers,Behind the Scenes",13
538,3,3,08,2005,1,7,0.99,162,PG-13,"Trailers,Behind the Scenes",13
551,2,2,05,2005,1,3,4.99,138,PG,"Behind the Scenes",13
551,4,4,06,2005,1,3,4.99,138,PG,"Behind the Scenes",13
551,10,10,07,2005,1,3,4.99,138,PG,"Behind the Scenes",13
551,8,8,08,2005,1,3,4.99,138,PG,"Behind the Scenes",13
558,3,3,07,2005,1,3,2.99,71,PG-13,"Trailers,Commentaries,Deleted Scenes",13
558,2,2,08,2005,1,3,2.99,71,PG-13,"Trailers,Commentaries,Deleted Scenes",13
561,3,3,05,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13
561,3,3,06,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13
561,5,5,07,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13
561,6,6,08,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13
580,1,1,05,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13
580,2,2,06,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13
580,9,9,07,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13
580,7,7,08,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13
590,1,1,06,2005,1,3,2.99,135,PG,"Trailers,Commentaries",13
590,10,10,07,2005,1,3,2.99,135,PG,"Trailers,Commentaries",13
590,9,9,08,2005,1,3,2.99,135,PG,"Trailers,Commentaries",13
632,1,1,06,2005,1,5,4.99,145,NC-17,"Trailers,Behind the Scenes",13
632,5,5,07,2005,1,5,4.99,145,NC-17,"Trailers,Behind the Scenes",13
632,3,3,08,2005,1,5,4.99,145,NC-17,"Trailers,Behind the Scenes",13
635,3,3,07,2005,1,7,0.99,58,PG,"Behind the Scenes",13
635,3,3,08,2005,1,7,0.99,58,PG,"Behind the Scenes",13
675,1,1,06,2005,1,6,2.99,60,NC-17,"Commentaries,Behind the Scenes",13
675,2,2,07,2005,1,6,2.99,60,NC-17,"Commentaries,Behind the Scenes",13
675,3,3,08,2005,1,6,2.99,60,NC-17,"Commentaries,Behind the Scenes",13
677,3,3,06,2005,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13
677,6,6,07,2005,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13
677,11,11,08,2005,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13
677,1,1,02,2006,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13
685,1,1,05,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13
685,2,2,06,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13
685,3,3,07,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13
685,3,3,08,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13
686,2,2,05,2005,1,5,4.99,84,R,"Behind the Scenes",13
686,3,3,06,2005,1,5,4.99,84,R,"Behind the Scenes",13
686,6,6,07,2005,1,5,4.99,84,R,"Behind the Scenes",13
686,5,5,08,2005,1,5,4.99,84,R,"Behind the Scenes",13
720,1,1,06,2005,1,3,2.99,179,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",13
720,9,9,07,2005,1,3,2.99,179,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",13
720,10,10,08,2005,1,3,2.99,179,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",13
730,4,4,05,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
730,5,5,06,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
730,12,12,07,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
730,10,10,08,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
730,1,1,02,2006,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13
750,1,1,05,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13
750,1,1,06,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13
750,3,3,07,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13
750,5,5,08,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13
751,1,1,05,2005,1,6,0.99,181,NC-17,Commentaries,13
751,1,1,06,2005,1,6,0.99,181,NC-17,Commentaries,13
751,4,4,07,2005,1,6,0.99,181,NC-17,Commentaries,13
751,2,2,08,2005,1,6,0.99,181,NC-17,Commentaries,13
759,3,3,05,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
759,4,4,06,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
759,9,9,07,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
759,7,7,08,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
760,1,1,05,2005,1,5,2.99,110,G,Commentaries,13
760,4,4,06,2005,1,5,2.99,110,G,Commentaries,13
760,13,13,07,2005,1,5,2.99,110,G,Commentaries,13
760,7,7,08,2005,1,5,2.99,110,G,Commentaries,13
806,2,2,05,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13
806,4,4,06,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13
806,8,8,07,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13
806,6,6,08,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13
806,1,1,02,2006,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13
846,2,2,06,2005,1,3,4.99,93,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",13
846,9,9,07,2005,1,3,4.99,93,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",13
846,10,10,08,2005,1,3,4.99,93,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",13
847,2,2,06,2005,1,7,2.99,160,PG,Commentaries,13
847,7,7,07,2005,1,7,2.99,160,PG,Commentaries,13
847,5,5,08,2005,1,7,2.99,160,PG,Commentaries,13
913,7,7,07,2005,1,3,0.99,115,R,"Deleted Scenes,Behind the Scenes",13
913,7,7,08,2005,1,3,0.99,115,R,"Deleted Scenes,Behind the Scenes",13
920,2,2,05,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13
920,4,4,06,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13
920,5,5,07,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13
920,10,10,08,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13
933,1,1,05,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13
933,2,2,06,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13
933,6,6,07,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13
933,3,3,08,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13
935,1,1,06,2005,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13
935,3,3,07,2005,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13
935,2,2,08,2005,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13
935,1,1,02,2006,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13
937,3,3,06,2005,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13
937,6,6,07,2005,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13
937,6,6,08,2005,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13
937,1,1,02,2006,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13
948,1,1,05,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13
948,3,3,06,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13
948,6,6,07,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13
948,9,9,08,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13
974,1,1,06,2005,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
974,3,3,07,2005,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
974,1,1,08,2005,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
974,1,1,02,2006,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13
994,2,2,05,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13
994,2,2,06,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13
994,6,6,07,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13
994,3,3,08,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13
26,3,3,05,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14
26,4,4,06,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14
26,8,8,07,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14
26,7,7,08,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14
39,1,1,05,2005,1,5,0.99,99,G,Trailers,14
39,2,2,06,2005,1,5,0.99,99,G,Trailers,14
39,11,11,07,2005,1,5,0.99,99,G,Trailers,14
39,6,6,08,2005,1,5,0.99,99,G,Trailers,14
39,1,1,02,2006,1,5,0.99,99,G,Trailers,14
44,2,2,06,2005,1,5,4.99,113,PG-13,"Trailers,Behind the Scenes",14
44,8,8,07,2005,1,5,4.99,113,PG-13,"Trailers,Behind the Scenes",14
44,6,6,08,2005,1,5,4.99,113,PG-13,"Trailers,Behind the Scenes",14
49,4,4,06,2005,1,6,2.99,162,R,"Trailers,Commentaries,Behind the Scenes",14
49,11,10,07,2005,1,6,2.99,162,R,"Trailers,Commentaries,Behind the Scenes",14
49,6,6,08,2005,1,6,2.99,162,R,"Trailers,Commentaries,Behind the Scenes",14
55,3,3,05,2005,1,6,2.99,65,G,"Behind the Scenes",14
55,5,5,06,2005,1,6,2.99,65,G,"Behind the Scenes",14
55,8,8,07,2005,1,6,2.99,65,G,"Behind the Scenes",14
55,9,9,08,2005,1,6,2.99,65,G,"Behind the Scenes",14
69,1,1,06,2005,1,3,2.99,85,R,Trailers,14
69,10,10,07,2005,1,3,2.99,85,R,Trailers,14
69,10,10,08,2005,1,3,2.99,85,R,Trailers,14
73,3,3,05,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14
73,4,4,06,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14
73,11,11,07,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14
73,11,11,08,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14
81,1,1,05,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14
81,2,2,06,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14
81,5,5,07,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14
81,6,6,08,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14
114,2,2,05,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14
114,5,5,06,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14
114,12,12,07,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14
114,7,7,08,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14
114,1,1,02,2006,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14
132,2,2,05,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14
132,3,3,06,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14
132,8,8,07,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14
132,8,8,08,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14
137,2,2,05,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14
137,2,2,06,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14
137,6,6,07,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14
137,5,5,08,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14
138,2,2,05,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14
138,4,4,06,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14
138,9,9,07,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14
138,6,6,08,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14
140,3,3,05,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14
140,3,3,06,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14
140,7,7,07,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14
140,7,7,08,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14
151,1,1,05,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14
151,2,2,06,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14
151,3,3,07,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14
151,6,6,08,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14
151,1,1,02,2006,1,5,4.99,143,NC-17,"Deleted Scenes",14
153,2,2,06,2005,1,7,0.99,165,G,"Commentaries,Deleted Scenes",14
153,5,5,07,2005,1,7,0.99,165,G,"Commentaries,Deleted Scenes",14
153,6,6,08,2005,1,7,0.99,165,G,"Commentaries,Deleted Scenes",14
165,2,2,06,2005,1,7,4.99,70,G,"Trailers,Deleted Scenes",14
165,9,8,07,2005,1,7,4.99,70,G,"Trailers,Deleted Scenes",14
165,5,5,08,2005,1,7,4.99,70,G,"Trailers,Deleted Scenes",14
177,1,1,05,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14
177,3,3,06,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14
177,6,6,07,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14
177,3,3,08,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14
203,1,1,05,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14
203,3,3,06,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14
203,7,7,07,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14
203,5,5,08,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14
234,3,3,05,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14
234,4,4,06,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14
234,11,11,07,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14
234,8,8,08,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14
235,4,4,06,2005,1,6,2.99,68,PG-13,"Trailers,Commentaries",14
235,9,9,07,2005,1,6,2.99,68,PG-13,"Trailers,Commentaries",14
235,8,8,08,2005,1,6,2.99,68,PG-13,"Trailers,Commentaries",14
240,1,1,05,2005,1,7,2.99,120,PG-13,"Commentaries,Deleted Scenes",14
