film_id,n_rentals,n_different_customer,r_month,r_year,language_id,rental_duration,rental_rate,length,rating,special_features,category_id,rented_last_month
77,1,1,05,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13,0
77,1,1,06,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13,0
77,9,9,07,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13,0
77,7,7,08,2005,1,5,4.99,61,G,"Trailers,Behind the Scenes",13,0
90,1,1,05,2005,1,3,0.99,63,R,Trailers,13,0
90,2,2,06,2005,1,3,0.99,63,R,Trailers,13,0
90,8,8,07,2005,1,3,0.99,63,R,Trailers,13,0
90,6,6,08,2005,1,3,0.99,63,R,Trailers,13,0
90,1,1,02,2006,1,3,0.99,63,R,Trailers,13,1
93,2,2,05,2005,1,4,4.99,121,PG,Trailers,13,0
93,2,2,06,2005,1,4,4.99,121,PG,Trailers,13,0
93,3,3,07,2005,1,4,4.99,121,PG,Trailers,13,0
93,5,5,08,2005,1,4,4.99,121,PG,Trailers,13,0
95,1,1,05,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13,0
95,2,2,06,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13,0
95,7,6,07,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13,0
95,7,7,08,2005,1,5,4.99,123,G,"Trailers,Commentaries,Deleted Scenes",13,0
96,2,2,05,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13,0
96,2,2,06,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13,0
96,5,5,07,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13,0
96,4,4,08,2005,1,4,2.99,169,PG-13,"Trailers,Commentaries",13,0
109,3,3,05,2005,1,3,0.99,89,G,"Behind the Scenes",13,0
109,5,5,06,2005,1,3,0.99,89,G,"Behind the Scenes",13,0
109,14,13,07,2005,1,3,0.99,89,G,"Behind the Scenes",13,0
109,8,8,08,2005,1,3,0.99,89,G,"Behind the Scenes",13,0
136,5,5,07,2005,1,7,2.99,146,NC-17,"Behind the Scenes",13,0
136,3,3,08,2005,1,7,2.99,146,NC-17,"Behind the Scenes",13,0
155,2,2,05,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13,0
155,3,3,06,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13,0
155,8,8,07,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13,0
155,4,4,08,2005,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13,0
155,1,1,02,2006,1,6,0.99,150,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",13,1
163,4,4,07,2005,1,4,0.99,139,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
163,4,4,08,2005,1,4,0.99,139,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
216,1,1,05,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
216,1,1,06,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
216,5,5,07,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
216,6,6,08,2005,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
216,1,1,02,2006,1,3,4.99,113,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,1
226,1,1,05,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13,0
226,2,2,06,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13,0
226,7,7,07,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13,0
226,6,6,08,2005,1,4,4.99,56,G,"Trailers,Commentaries,Behind the Scenes",13,0
251,2,2,05,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13,0
251,3,3,06,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13,0
251,7,7,07,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13,0
251,5,5,08,2005,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13,0
251,1,1,02,2006,1,6,4.99,133,NC-17,"Trailers,Behind the Scenes",13,1
267,2,2,05,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
267,3,3,06,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
267,7,7,07,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
267,9,8,08,2005,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
267,1,1,02,2006,1,4,4.99,140,NC-17,"Trailers,Commentaries,Behind the Scenes",13,1
270,3,3,06,2005,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
270,10,10,07,2005,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
270,9,9,08,2005,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
270,1,1,02,2006,1,7,0.99,85,NC-17,"Trailers,Commentaries,Deleted Scenes",13,1
283,1,1,05,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13,0
283,2,2,06,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13,0
283,5,5,07,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13,0
283,3,3,08,2005,1,6,0.99,85,NC-17,"Commentaries,Behind the Scenes",13,0
289,1,1,06,2005,1,5,4.99,66,G,"Trailers,Commentaries,Deleted Scenes",13,0
289,3,3,07,2005,1,5,4.99,66,G,"Trailers,Commentaries,Deleted Scenes",13,0
289,3,3,08,2005,1,5,4.99,66,G,"Trailers,Commentaries,Deleted Scenes",13,0
305,4,4,05,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13,0
305,5,5,06,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13,0
305,11,11,07,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13,0
305,8,8,08,2005,1,6,2.99,91,PG,"Trailers,Behind the Scenes",13,0
320,1,1,05,2005,1,4,4.99,80,PG-13,Trailers,13,0
320,2,2,06,2005,1,4,4.99,80,PG-13,Trailers,13,0
320,10,10,07,2005,1,4,4.99,80,PG-13,Trailers,13,0
320,10,10,08,2005,1,4,4.99,80,PG-13,Trailers,13,0
321,2,2,06,2005,1,3,4.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
321,6,6,07,2005,1,3,4.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
321,5,5,08,2005,1,3,4.99,123,NC-17,"Trailers,Commentaries,Behind the Scenes",13,0
340,1,1,06,2005,1,6,4.99,183,PG-13,"Commentaries,Deleted Scenes",13,0
340,3,3,07,2005,1,6,4.99,183,PG-13,"Commentaries,Deleted Scenes",13,0
340,2,2,08,2005,1,6,4.99,183,PG-13,"Commentaries,Deleted Scenes",13,0
364,1,1,06,2005,1,3,2.99,73,NC-17,Trailers,13,0
364,3,3,07,2005,1,3,2.99,73,NC-17,Trailers,13,0
364,4,4,08,2005,1,3,2.99,73,NC-17,Trailers,13,0
436,1,1,05,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13,0
436,3,3,06,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13,0
436,7,7,07,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13,0
436,8,8,08,2005,1,4,0.99,122,NC-17,"Trailers,Deleted Scenes",13,0
448,1,1,05,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
448,2,2,06,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
448,8,8,07,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
448,6,6,08,2005,1,3,2.99,172,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
465,2,2,05,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13,0
465,4,4,06,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13,0
465,9,9,07,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13,0
465,5,5,08,2005,1,4,4.99,59,R,"Commentaries,Behind the Scenes",13,0
481,1,1,05,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
481,1,1,06,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
481,5,5,07,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
481,10,10,08,2005,1,4,2.99,58,PG,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
490,2,2,06,2005,1,4,2.99,121,G,"Commentaries,Behind the Scenes",13,0
490,4,4,07,2005,1,4,2.99,121,G,"Commentaries,Behind the Scenes",13,0
490,2,2,08,2005,1,4,2.99,121,G,"Commentaries,Behind the Scenes",13,0
492,1,1,05,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
492,2,2,06,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
492,3,3,07,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
492,3,3,08,2005,1,6,0.99,134,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
538,3,3,06,2005,1,7,0.99,162,PG-13,"Trailers,Behind the Scenes",13,0
538,6,6,07,2005,1,7,0.99,162,PG-13,"Trailers,Behind the Scenes",13,0
538,3,3,08,2005,1,7,0.99,162,PG-13,"Trailers,Behind the Scenes",13,0
551,2,2,05,2005,1,3,4.99,138,PG,"Behind the Scenes",13,0
551,4,4,06,2005,1,3,4.99,138,PG,"Behind the Scenes",13,0
551,10,10,07,2005,1,3,4.99,138,PG,"Behind the Scenes",13,0
551,8,8,08,2005,1,3,4.99,138,PG,"Behind the Scenes",13,0
558,3,3,07,2005,1,3,2.99,71,PG-13,"Trailers,Commentaries,Deleted Scenes",13,0
558,2,2,08,2005,1,3,2.99,71,PG-13,"Trailers,Commentaries,Deleted Scenes",13,0
561,3,3,05,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13,0
561,3,3,06,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13,0
561,5,5,07,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13,0
561,6,6,08,2005,1,6,2.99,123,NC-17,"Commentaries,Deleted Scenes",13,0
580,1,1,05,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13,0
580,2,2,06,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13,0
580,9,9,07,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13,0
580,7,7,08,2005,1,3,4.99,166,PG-13,"Trailers,Deleted Scenes",13,0
590,1,1,06,2005,1,3,2.99,135,PG,"Trailers,Commentaries",13,0
590,10,10,07,2005,1,3,2.99,135,PG,"Trailers,Commentaries",13,0
590,9,9,08,2005,1,3,2.99,135,PG,"Trailers,Commentaries",13,0
632,1,1,06,2005,1,5,4.99,145,NC-17,"Trailers,Behind the Scenes",13,0
632,5,5,07,2005,1,5,4.99,145,NC-17,"Trailers,Behind the Scenes",13,0
632,3,3,08,2005,1,5,4.99,145,NC-17,"Trailers,Behind the Scenes",13,0
635,3,3,07,2005,1,7,0.99,58,PG,"Behind the Scenes",13,0
635,3,3,08,2005,1,7,0.99,58,PG,"Behind the Scenes",13,0
675,1,1,06,2005,1,6,2.99,60,NC-17,"Commentaries,Behind the Scenes",13,0
675,2,2,07,2005,1,6,2.99,60,NC-17,"Commentaries,Behind the Scenes",13,0
675,3,3,08,2005,1,6,2.99,60,NC-17,"Commentaries,Behind the Scenes",13,0
677,3,3,06,2005,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
677,6,6,07,2005,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
677,11,11,08,2005,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13,0
677,1,1,02,2006,1,6,0.99,136,NC-17,"Trailers,Commentaries,Deleted Scenes",13,1
685,1,1,05,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13,0
685,2,2,06,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13,0
685,3,3,07,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13,0
685,3,3,08,2005,1,6,4.99,132,PG-13,"Trailers,Commentaries",13,0
686,2,2,05,2005,1,5,4.99,84,R,"Behind the Scenes",13,0
686,3,3,06,2005,1,5,4.99,84,R,"Behind the Scenes",13,0
686,6,6,07,2005,1,5,4.99,84,R,"Behind the Scenes",13,0
686,5,5,08,2005,1,5,4.99,84,R,"Behind the Scenes",13,0
720,1,1,06,2005,1,3,2.99,179,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",13,0
720,9,9,07,2005,1,3,2.99,179,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",13,0
720,10,10,08,2005,1,3,2.99,179,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",13,0
730,4,4,05,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
730,5,5,06,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
730,12,12,07,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
730,10,10,08,2005,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
730,1,1,02,2006,1,3,0.99,46,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",13,1
750,1,1,05,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
750,1,1,06,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
750,3,3,07,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
750,5,5,08,2005,1,3,0.99,145,R,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
751,1,1,05,2005,1,6,0.99,181,NC-17,Commentaries,13,0
751,1,1,06,2005,1,6,0.99,181,NC-17,Commentaries,13,0
751,4,4,07,2005,1,6,0.99,181,NC-17,Commentaries,13,0
751,2,2,08,2005,1,6,0.99,181,NC-17,Commentaries,13,0
759,3,3,05,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
759,4,4,06,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
759,9,9,07,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
759,7,7,08,2005,1,4,2.99,73,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
760,1,1,05,2005,1,5,2.99,110,G,Commentaries,13,0
760,4,4,06,2005,1,5,2.99,110,G,Commentaries,13,0
760,13,13,07,2005,1,5,2.99,110,G,Commentaries,13,0
760,7,7,08,2005,1,5,2.99,110,G,Commentaries,13,0
806,2,2,05,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13,0
806,4,4,06,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13,0
806,8,8,07,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13,0
806,6,6,08,2005,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13,0
806,1,1,02,2006,1,4,2.99,137,PG,"Trailers,Commentaries,Deleted Scenes",13,1
846,2,2,06,2005,1,3,4.99,93,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
846,9,9,07,2005,1,3,4.99,93,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
846,10,10,08,2005,1,3,4.99,93,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",13,0
847,2,2,06,2005,1,7,2.99,160,PG,Commentaries,13,0
847,7,7,07,2005,1,7,2.99,160,PG,Commentaries,13,0
847,5,5,08,2005,1,7,2.99,160,PG,Commentaries,13,0
913,7,7,07,2005,1,3,0.99,115,R,"Deleted Scenes,Behind the Scenes",13,0
913,7,7,08,2005,1,3,0.99,115,R,"Deleted Scenes,Behind the Scenes",13,0
920,2,2,05,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13,0
920,4,4,06,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13,0
920,5,5,07,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13,0
920,10,10,08,2005,1,3,0.99,62,G,"Deleted Scenes,Behind the Scenes",13,0
933,1,1,05,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13,0
933,2,2,06,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13,0
933,6,6,07,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13,0
933,3,3,08,2005,1,4,4.99,126,NC-17,"Trailers,Commentaries",13,0
935,1,1,06,2005,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13,0
935,3,3,07,2005,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13,0
935,2,2,08,2005,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13,0
935,1,1,02,2006,1,5,0.99,142,R,"Trailers,Commentaries,Deleted Scenes",13,1
937,3,3,06,2005,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13,0
937,6,6,07,2005,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13,0
937,6,6,08,2005,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13,0
937,1,1,02,2006,1,7,2.99,85,NC-17,"Commentaries,Deleted Scenes",13,1
948,1,1,05,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13,0
948,3,3,06,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13,0
948,6,6,07,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13,0
948,9,9,08,2005,1,6,0.99,139,PG-13,"Commentaries,Behind the Scenes",13,0
974,1,1,06,2005,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
974,3,3,07,2005,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
974,1,1,08,2005,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,0
974,1,1,02,2006,1,4,0.99,181,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",13,1
994,2,2,05,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13,0
994,2,2,06,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13,0
994,6,6,07,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13,0
994,3,3,08,2005,1,6,4.99,100,PG-13,"Deleted Scenes",13,0
26,3,3,05,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14,0
26,4,4,06,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14,0
26,8,8,07,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14,0
26,7,7,08,2005,1,3,0.99,86,G,"Commentaries,Deleted Scenes",14,0
39,1,1,05,2005,1,5,0.99,99,G,Trailers,14,0
39,2,2,06,2005,1,5,0.99,99,G,Trailers,14,0
39,11,11,07,2005,1,5,0.99,99,G,Trailers,14,0
39,6,6,08,2005,1,5,0.99,99,G,Trailers,14,0
39,1,1,02,2006,1,5,0.99,99,G,Trailers,14,1
44,2,2,06,2005,1,5,4.99,113,PG-13,"Trailers,Behind the Scenes",14,0
44,8,8,07,2005,1,5,4.99,113,PG-13,"Trailers,Behind the Scenes",14,0
44,6,6,08,2005,1,5,4.99,113,PG-13,"Trailers,Behind the Scenes",14,0
49,4,4,06,2005,1,6,2.99,162,R,"Trailers,Commentaries,Behind the Scenes",14,0
49,11,10,07,2005,1,6,2.99,162,R,"Trailers,Commentaries,Behind the Scenes",14,0
49,6,6,08,2005,1,6,2.99,162,R,"Trailers,Commentaries,Behind the Scenes",14,0
55,3,3,05,2005,1,6,2.99,65,G,"Behind the Scenes",14,0
55,5,5,06,2005,1,6,2.99,65,G,"Behind the Scenes",14,0
55,8,8,07,2005,1,6,2.99,65,G,"Behind the Scenes",14,0
55,9,9,08,2005,1,6,2.99,65,G,"Behind the Scenes",14,0
69,1,1,06,2005,1,3,2.99,85,R,Trailers,14,0
69,10,10,07,2005,1,3,2.99,85,R,Trailers,14,0
69,10,10,08,2005,1,3,2.99,85,R,Trailers,14,0
73,3,3,05,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14,0
73,4,4,06,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14,0
73,11,11,07,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14,0
73,11,11,08,2005,1,5,2.99,150,PG-13,"Trailers,Commentaries",14,0
81,1,1,05,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14,0
81,2,2,06,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14,0
81,5,5,07,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14,0
81,6,6,08,2005,1,6,4.99,103,PG-13,"Trailers,Behind the Scenes",14,0
114,2,2,05,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,0
114,5,5,06,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,0
114,12,12,07,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,0
114,7,7,08,2005,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,0
114,1,1,02,2006,1,3,0.99,61,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",14,1
132,2,2,05,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14,0
132,3,3,06,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14,0
132,8,8,07,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14,0
132,8,8,08,2005,1,6,0.99,114,PG,"Deleted Scenes,Behind the Scenes",14,0
137,2,2,05,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14,0
137,2,2,06,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14,0
137,6,6,07,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14,0
137,5,5,08,2005,1,3,2.99,66,PG,"Trailers,Deleted Scenes,Behind the Scenes",14,0
138,2,2,05,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14,0
138,4,4,06,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14,0
138,9,9,07,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14,0
138,6,6,08,2005,1,5,2.99,71,R,"Deleted Scenes,Behind the Scenes",14,0
140,3,3,05,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14,0
140,3,3,06,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14,0
140,7,7,07,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14,0
140,7,7,08,2005,1,6,0.99,87,G,"Trailers,Commentaries,Behind the Scenes",14,0
151,1,1,05,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14,0
151,2,2,06,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14,0
151,3,3,07,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14,0
151,6,6,08,2005,1,5,4.99,143,NC-17,"Deleted Scenes",14,0
151,1,1,02,2006,1,5,4.99,143,NC-17,"Deleted Scenes",14,1
153,2,2,06,2005,1,7,0.99,165,G,"Commentaries,Deleted Scenes",14,0
153,5,5,07,2005,1,7,0.99,165,G,"Commentaries,Deleted Scenes",14,0
153,6,6,08,2005,1,7,0.99,165,G,"Commentaries,Deleted Scenes",14,0
165,2,2,06,2005,1,7,4.99,70,G,"Trailers,Deleted Scenes",14,0
165,9,8,07,2005,1,7,4.99,70,G,"Trailers,Deleted Scenes",14,0
165,5,5,08,2005,1,7,4.99,70,G,"Trailers,Deleted Scenes",14,0
177,1,1,05,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14,0
177,3,3,06,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14,0
177,6,6,07,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14,0
177,3,3,08,2005,1,4,4.99,172,R,"Commentaries,Deleted Scenes",14,0
203,1,1,05,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14,0
203,3,3,06,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14,0
203,7,7,07,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14,0
203,5,5,08,2005,1,5,4.99,84,G,"Trailers,Commentaries,Behind the Scenes",14,0
234,3,3,05,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14,0
234,4,4,06,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14,0
234,11,11,07,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14,0
234,8,8,08,2005,1,6,2.99,94,R,"Trailers,Behind the Scenes",14,0
235,4,4,06,2005,1,6,2.99,68,PG-13,"Trailers,Commentaries",14,0
235,9,9,07,2005,1,6,2.99,68,PG-13,"Trailers,Commentaries",14,0
235,8,8,08,2005,1,6,2.99,68,PG-13,"Trailers,Commentaries",14,0
240,1,1,05,2005,1,7,2.99,120,PG-13,"Commentaries,Deleted Scenes",14,0
240,1,1,06,2005,1,7,2.99,120,PG-13,"Commentaries,Deleted Scenes",14,0
240,3,3,07,2005,1,7,2.99,120,PG-13,"Commentaries,Deleted Scenes",14,0
240,4,4,08,2005,1,7,2.99,120,PG-13,"Commentaries,Deleted Scenes",14,0
285,4,4,05,2005,1,3,0.99,51,PG-13,"Deleted Scenes",14,0
285,6,6,06,2005,1,3,0.99,51,PG-13,"Deleted Scenes",14,0
285,10,10,07,2005,1,3,0.99,51,PG-13,"Deleted Scenes",14,0
285,10,10,08,2005,1,3,0.99,51,PG-13,"Deleted Scenes",14,0
296,1,1,05,2005,1,5,2.99,178,R,Trailers,14,0
296,2,2,06,2005,1,5,2.99,178,R,Trailers,14,0
296,6,6,07,2005,1,5,2.99,178,R,Trailers,14,0
296,4,4,08,2005,1,5,2.99,178,R,Trailers,14,0
298,2,2,05,2005,1,4,2.99,172,PG-13,"Trailers,Commentaries",14,0
298,3,3,06,2005,1,4,2.99,172,PG-13,"Trailers,Commentaries",14,0
298,8,8,07,2005,1,4,2.99,172,PG-13,"Trailers,Commentaries",14,0
298,6,6,08,2005,1,4,2.99,172,PG-13,"Trailers,Commentaries",14,0
312,1,1,06,2005,1,4,4.99,75,R,"Deleted Scenes,Behind the Scenes",14,0
312,6,6,07,2005,1,4,4.99,75,R,"Deleted Scenes,Behind the Scenes",14,0
312,3,3,08,2005,1,4,4.99,75,R,"Deleted Scenes,Behind the Scenes",14,0
319,2,2,05,2005,1,4,2.99,125,R,"Trailers,Deleted Scenes,Behind the Scenes",14,0
319,3,3,06,2005,1,4,2.99,125,R,"Trailers,Deleted Scenes,Behind the Scenes",14,0
319,11,11,07,2005,1,4,2.99,125,R,"Trailers,Deleted Scenes,Behind the Scenes",14,0
319,9,9,08,2005,1,4,2.99,125,R,"Trailers,Deleted Scenes,Behind the Scenes",14,0
